STATION,STATION_NAME,ELEVATION,LATITUDE,LONGITUDE,DATE,REPORTTPYE,HOURLYSKYCONDITIONS,HOURLYVISIBILITY,HOURLYPRSENTWEATHERTYPE,HOURLYDRYBULBTEMPF,HOURLYDRYBULBTEMPC,HOURLYWETBULBTEMPF,HOURLYWETBULBTEMPC,HOURLYDewPointTempF,HOURLYDewPointTempC,HOURLYRelativeHumidity,HOURLYWindSpeed,HOURLYWindDirection,HOURLYWindGustSpeed,HOURLYStationPressure,HOURLYPressureTendency,HOURLYPressureChange,HOURLYSeaLevelPressure,HOURLYPrecip,HOURLYAltimeterSetting,DAILYMaximumDryBulbTemp,DAILYMinimumDryBulbTemp,DAILYAverageDryBulbTemp,DAILYDeptFromNormalAverageTemp,DAILYAverageRelativeHumidity,DAILYAverageDewPointTemp,DAILYAverageWetBulbTemp,DAILYHeatingDegreeDays,DAILYCoolingDegreeDays,DAILYSunrise,DAILYSunset,DAILYWeather,DAILYPrecip,DAILYSnowfall,DAILYSnowDepth,DAILYAverageStationPressure,DAILYAverageSeaLevelPressure,DAILYAverageWindSpeed,DAILYPeakWindSpeed,PeakWindDirection,DAILYSustainedWindSpeed,DAILYSustainedWindDirection,MonthlyMaximumTemp,MonthlyMinimumTemp,MonthlyMeanTemp,MonthlyAverageRH,MonthlyDewpointTemp,MonthlyWetBulbTemp,MonthlyAvgHeatingDegreeDays,MonthlyAvgCoolingDegreeDays,MonthlyStationPressure,MonthlySeaLevelPressure,MonthlyAverageWindSpeed,MonthlyTotalSnowfall,MonthlyDeptFromNormalMaximumTemp,MonthlyDeptFromNormalMinimumTemp,MonthlyDeptFromNormalAverageTemp,MonthlyDeptFromNormalPrecip,MonthlyTotalLiquidPrecip,MonthlyGreatestPrecip,MonthlyGreatestPrecipDate,MonthlyGreatestSnowfall,MonthlyGreatestSnowfallDate,MonthlyGreatestSnowDepth,MonthlyGreatestSnowDepthDate,MonthlyDaysWithGT90Temp,MonthlyDaysWithLT32Temp,MonthlyDaysWithGT32Temp,MonthlyDaysWithLT0Temp,MonthlyDaysWithGT001Precip,MonthlyDaysWithGT010Precip,MonthlyDaysWithGT1Snow,MonthlyMaxSeaLevelPressureValue,MonthlyMaxSeaLevelPressureDate,MonthlyMaxSeaLevelPressureTime,MonthlyMinSeaLevelPressureValue,MonthlyMinSeaLevelPressureDate,MonthlyMinSeaLevelPressureTime,MonthlyTotalHeatingDegreeDays,MonthlyTotalCoolingDegreeDays,MonthlyDeptFromNormalHeatingDD,MonthlyDeptFromNormalCoolingDD,MonthlyTotalSeasonToDateHeatingDD,MonthlyTotalSeasonToDateCoolingDD
WBAN:03017,DENVER INTERNATIONAL AIRPORT CO US,1650.2,39.8328,-104.6575,1983-01-27 14:00,SAO,,29.83,,44,6.7,,,13,-10.5,28,3,180,,,,,,,29.87,,,,,,,,,,0711,1712,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:03017,DENVER INTERNATIONAL AIRPORT CO US,1650.2,39.8328,-104.6575,1983-01-27 17:00,SAO,,29.83,,33,0.6,,,20,-6.6,59,8,190,,,8,+0.06,,,29.81,,,,,,,,,,0711,1713,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:03017,DENVER INTERNATIONAL AIRPORT CO US,1650.2,39.8328,-104.6575,1983-01-28 07:00,SAO,,29.83,,6,-14.3,,,3,-16.0,87,6,030,,,,,,,29.63,,,,,,,,,,0711,1713,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:03017,DENVER INTERNATIONAL AIRPORT CO US,1650.2,39.8328,-104.6575,1983-01-28 09:00,SAO,,29.83,,17,-8.2,,,11,-11.6,77,8,030,,,,,,,29.67,,,,,,,,,,0711,1713,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:03017,DENVER INTERNATIONAL AIRPORT CO US,1650.2,39.8328,-104.6575,1983-01-28 11:00,SAO,,19.88,,26,-3.2,,,17,-8.2,69,11,330,,,2,-0.05,,,29.71,,,,,,,,,,0711,1713,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:03017,DENVER INTERNATIONAL AIRPORT CO US,1650.2,39.8328,-104.6575,1983-01-28 13:00,SAO,,0.99,||FG:45,26,-3.2,,,20,-6.6,78,14,300,,,,,,,29.69,,,,,,,,,,0711,1713,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:03017,DENVER INTERNATIONAL AIRPORT CO US,1650.2,39.8328,-104.6575,1983-01-28 14:00,SAO,,0.25,,25,-3.8,,,24,-4.3,96,11,330,,,,,,,29.71,,,,,,,,,,0711,1713,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:03017,DENVER INTERNATIONAL AIRPORT CO US,1650.2,39.8328,-104.6575,1983-01-29 07:00,SAO,,29.83,,4,-15.5,,,1,-17.1,88,9,010,,,,,,,29.97,,,,,,,,,,0710,1715,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:03017,DENVER INTERNATIONAL AIRPORT CO US,1650.2,39.8328,-104.6575,1983-01-29 09:00,SAO,,29.83,,9,-12.7,,,6,-14.3,88,6,030,,,,,,,29.99,,,,,,,,,,0710,1715,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:03017,DENVER INTERNATIONAL AIRPORT CO US,1650.2,39.8328,-104.6575,1983-01-29 11:00,SAO,,29.83,,22,-5.5,,,15,-9.3,75,3,280,,,8,+0.01,,,29.97,,,,,,,,,,0710,1715,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:03017,DENVER INTERNATIONAL AIRPORT CO US,1650.2,39.8328,-104.6575,1983-01-29 13:00,SAO,,29.83,,28,-2.1,,,19,-7.1,69,7,360,,,,,,,29.89,,,,,,,,,,0710,1715,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:03017,DENVER INTERNATIONAL AIRPORT CO US,1650.2,39.8328,-104.6575,1983-01-29 14:00,SAO,,29.83,,32,0.0,,,21,-6.0,64,8,190,,,,,,,29.85,,,,,,,,,,0710,1715,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:03017,DENVER INTERNATIONAL AIRPORT CO US,1650.2,39.8328,-104.6575,1983-01-29 17:00,SAO,,29.83,,28,-2.1,,,20,-6.6,72,13,180,,,5,+0.00,,,29.85,,,,,,,,,,0709,1716,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:03017,DENVER INTERNATIONAL AIRPORT CO US,1650.2,39.8328,-104.6575,1983-01-30 07:00,SAO,,29.83,,13,-10.5,,,7,-13.8,77,15,350,,,,,,,29.83,,,,,,,,,,0709,1716,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:03017,DENVER INTERNATIONAL AIRPORT CO US,1650.2,39.8328,-104.6575,1983-01-30 09:00,SAO,,29.83,,16,-8.8,,,6,-14.3,65,6,040,,,,,,,29.85,,,,,,,,,,0709,1716,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:03017,DENVER INTERNATIONAL AIRPORT CO US,1650.2,39.8328,-104.6575,1983-01-30 13:00,SAO,,29.83,,22,-5.5,,,11,-11.6,63,10,320,,,,,,,29.79,,,,,,,,,,0709,1716,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:03017,DENVER INTERNATIONAL AIRPORT CO US,1650.2,39.8328,-104.6575,1983-01-30 14:00,SAO,,29.83,,21,-6.0,,,13,-10.5,71,13,360,,,,,,,29.77,,,,,,,,,,0709,1716,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:03017,DENVER INTERNATIONAL AIRPORT CO US,1650.2,39.8328,-104.6575,1983-01-30 17:00,SAO,,29.83,,22,-5.5,,,14,-9.9,71,10,360,,,3,-0.02,,,29.81,,,,,,,,,,0708,1717,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:03017,DENVER INTERNATIONAL AIRPORT CO US,1650.2,39.8328,-104.6575,1983-01-31 07:00,SAO,,0.99,||FG:45,13,-10.5,,,11,-11.6,92,3,150,,,,,,,29.83,,,,,,,,,,0708,1717,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:03017,DENVER INTERNATIONAL AIRPORT CO US,1650.2,39.8328,-104.6575,1983-01-31 09:00,SAO,,0.75,||FG:45,15,-9.3,,,13,-10.5,91,7,180,,,,,,,29.85,,,,,,,,,,0708,1717,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:03017,DENVER INTERNATIONAL AIRPORT CO US,1650.2,39.8328,-104.6575,1983-01-31 11:00,SAO,,1.99,||FG:45,18,-7.7,,,15,-9.3,88,15,190,,,0,-0.00,,,29.83,,,,,,,,,,0708,1717,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:03017,DENVER INTERNATIONAL AIRPORT CO US,1650.2,39.8328,-104.6575,1983-01-31 13:00,SAO,,19.88,,20,-6.6,,,13,-10.5,74,11,190,,,,,,,29.76,,,,,,,,,,0708,1717,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:03017,DENVER INTERNATIONAL AIRPORT CO US,1650.2,39.8328,-104.6575,1983-01-31 14:00,SAO,,19.88,,23,-4.9,,,13,-10.5,65,14,190,,,,,,,29.73,,,,,,,,,,0708,1717,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:03017,DENVER INTERNATIONAL AIRPORT CO US,1650.2,39.8328,-104.6575,1983-01-31 17:00,SAO,,19.88,,20,-6.6,,,16,-8.8,85,,,,,2,-0.03,,,29.77,,,,,,,,,,0707,1718,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:03017,DENVER INTERNATIONAL AIRPORT CO US,1650.2,39.8328,-104.6575,1983-02-01 07:00,SAO,,29.83,,17,-8.2,,,15,-9.3,92,8,010,,,,,,,29.69,,,,,,,,,,0707,1718,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:03017,DENVER INTERNATIONAL AIRPORT CO US,1650.2,39.8328,-104.6575,1983-02-01 09:00,SAO,,19.88,,13,-10.5,,,11,-11.6,92,4,010,,,,,,,29.71,,,,,,,,,,0707,1718,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:03017,DENVER INTERNATIONAL AIRPORT CO US,1650.2,39.8328,-104.6575,1983-02-01 11:00,SAO,,7.95,,15,-9.3,,,12,-11.0,88,16,340,,,,,,,29.71,,,,,,,,,,0707,1718,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:03017,DENVER INTERNATIONAL AIRPORT CO US,1650.2,39.8328,-104.6575,1983-02-01 13:00,SAO,,19.88,,18,-7.7,,,8,-13.2,65,13,010,,,,,,,29.67,,,,,,,,,,0707,1718,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:03017,DENVER INTERNATIONAL AIRPORT CO US,1650.2,39.8328,-104.6575,1983-02-01 14:00,SAO,,19.88,,17,-8.2,,,7,-13.8,64,14,010,,,,,,,29.67,,,,,,,,,,0707,1718,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:03017,DENVER INTERNATIONAL AIRPORT CO US,1650.2,39.8328,-104.6575,1983-02-01 17:00,SAO,,19.88,,15,-9.3,,,12,-11.0,88,16,350,,,3,-0.02,,,29.69,,,,,,,,,,0706,1719,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:03017,DENVER INTERNATIONAL AIRPORT CO US,1650.2,39.8328,-104.6575,1983-02-02 07:00,SAO,,19.88,,-5,-20.5,,,-9,-22.7,83,6,050,,,,,,,29.75,,,,,,,,,,0706,1719,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:03017,DENVER INTERNATIONAL AIRPORT CO US,1650.2,39.8328,-104.6575,1983-02-02 09:00,SAO,,29.83,,4,-15.5,,,0,-17.7,83,8,360,,,,,,,29.77,,,,,,,,,,0706,1719,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:03017,DENVER INTERNATIONAL AIRPORT CO US,1650.2,39.8328,-104.6575,1983-02-02 11:00,SAO,,29.83,,18,-7.7,,,-11,-23.8,26,9,010,,,2,-0.02,,,,,,,,,,,,,0706,1719,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:03017,DENVER INTERNATIONAL AIRPORT CO US,1650.2,39.8328,-104.6575,1983-02-02 14:00,SAO,,29.83,,11,-11.6,,,8,-13.2,88,16,300,,,,,,,29.73,,,,,,,,,,0706,1719,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:03017,DENVER INTERNATIONAL AIRPORT CO US,1650.2,39.8328,-104.6575,1983-02-02 17:00,SAO,,29.83,,11,-11.6,,,0,-17.7,61,15,330,,,2,-0.02,,,29.77,,,,,,,,,,0705,1720,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:03017,DENVER INTERNATIONAL AIRPORT CO US,1650.2,39.8328,-104.6575,1983-02-03 07:00,SAO,,29.83,,,,,,,,,7,010,,,,,,,29.75,,,,,,,,,,0705,1720,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:03017,DENVER INTERNATIONAL AIRPORT CO US,1650.2,39.8328,-104.6575,1983-02-03 09:00,SAO,,29.83,,-1,-18.2,,,-9,-22.7,68,4,010,,,,,,,29.77,,,,,,,,,,0705,1720,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:03017,DENVER INTERNATIONAL AIRPORT CO US,1650.2,39.8328,-104.6575,1983-02-03 11:00,SAO,,29.83,,12,-11.0,,,2,-16.6,64,0,000,,,3,-0.01,,,29.77,,,,,,,,,,0705,1720,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:03017,DENVER INTERNATIONAL AIRPORT CO US,1650.2,39.8328,-104.6575,1983-02-03 17:00,SAO,,29.83,,16,-8.8,,,1,-17.1,51,8,330,,,,,,,29.75,,,,,,,,,,0704,1722,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:03017,DENVER INTERNATIONAL AIRPORT CO US,1650.2,39.8328,-104.6575,1983-02-04 09:00,SAO,,14.91,,4,-15.5,,,0,-17.7,83,0,000,,,,,,,29.77,,,,,,,,,,0704,1722,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:03017,DENVER INTERNATIONAL AIRPORT CO US,1650.2,39.8328,-104.6575,1983-02-04 12:00,SAO,,29.83,,19,-7.1,,,11,-11.6,71,0,000,,,,,,,29.71,,,,,,,,,,0704,1722,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:03017,DENVER INTERNATIONAL AIRPORT CO US,1650.2,39.8328,-104.6575,1983-02-04 13:00,SAO,,29.83,,21,-6.0,,,10,-12.1,62,0,000,,,,,,,29.67,,,,,,,,,,0704,1722,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:03017,DENVER INTERNATIONAL AIRPORT CO US,1650.2,39.8328,-104.6575,1983-02-04 14:00,SAO,,29.83,,22,-5.5,,,13,-10.5,68,0,000,,,,,,,29.63,,,,,,,,,,0704,1722,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:03017,DENVER INTERNATIONAL AIRPORT CO US,1650.2,39.8328,-104.6575,1983-02-04 17:00,SAO,,24.85,,20,-6.6,,,17,-8.2,89,7,200,,,4,0.00,,,29.63,,,,,,,,,,0703,1723,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:03017,DENVER INTERNATIONAL AIRPORT CO US,1650.2,39.8328,-104.6575,1983-02-05 07:00,SAO,,14.91,,4,-15.5,,,1,-17.1,88,7,360,,,,,,,29.73,,,,,,,,,,0703,1723,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:03017,DENVER INTERNATIONAL AIRPORT CO US,1650.2,39.8328,-104.6575,1983-02-05 09:00,SAO,,11.93,,12,-11.0,,,10,-12.1,92,11,330,,,,,,,29.75,,,,,,,,,,0703,1723,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:03017,DENVER INTERNATIONAL AIRPORT CO US,1650.2,39.8328,-104.6575,1983-02-05 11:00,SAO,,2.98,||FG:45,15,-9.3,,,12,-11.0,88,15,340,,,3,-0.05,,,29.79,,,,,,,,,,0703,1723,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:03017,DENVER INTERNATIONAL AIRPORT CO US,1650.2,39.8328,-104.6575,1983-02-05 14:00,SAO,,24.85,,16,-8.8,,,10,-12.1,77,14,350,,,,,,,29.75,,,,,,,,,,0703,1723,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:03017,DENVER INTERNATIONAL AIRPORT CO US,1650.2,39.8328,-104.6575,1983-02-05 17:00,SAO,,19.88,,14,-9.9,,,7,-13.8,73,11,340,,,,,,,29.77,,,,,,,,,,0702,1724,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:03017,DENVER INTERNATIONAL AIRPORT CO US,1650.2,39.8328,-104.6575,1983-02-06 07:00,SAO,,29.83,,-3,-19.3,,,-7,-21.6,82,8,030,,,,,,,29.91,,,,,,,,,,0702,1724,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:03017,DENVER INTERNATIONAL AIRPORT CO US,1650.2,39.8328,-104.6575,1983-02-06 09:00,SAO,,29.83,,3,-16.0,,,0,-17.7,87,6,050,,,,,,,29.93,,,,,,,,,,0702,1724,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:03017,DENVER INTERNATIONAL AIRPORT CO US,1650.2,39.8328,-104.6575,1983-02-06 11:00,SAO,,29.83,,10,-12.1,,,6,-14.3,84,11,360,,,,,,,29.93,,,,,,,,,,0702,1724,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:03017,DENVER INTERNATIONAL AIRPORT CO US,1650.2,39.8328,-104.6575,1983-02-06 13:00,SAO,,29.83,,15,-9.3,,,4,-15.5,61,19,290,25,,,,,,29.89,,,,,,,,,,0702,1724,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:03017,DENVER INTERNATIONAL AIRPORT CO US,1650.2,39.8328,-104.6575,1983-02-06 14:00,SAO,,29.83,,17,-8.2,,,3,-16.0,54,15,330,,,,,,,29.89,,,,,,,,,,0702,1724,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:03017,DENVER INTERNATIONAL AIRPORT CO US,1650.2,39.8328,-104.6575,1983-02-06 17:00,SAO,,29.83,,13,-10.5,,,8,-13.2,81,17,310,,,3,-0.01,,,29.89,,,,,,,,,,0701,1725,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:03017,DENVER INTERNATIONAL AIRPORT CO US,1650.2,39.8328,-104.6575,1983-02-07 07:00,SAO,,29.83,,1,-17.1,,,-3,-19.3,83,0,000,,,,,,,29.83,,,,,,,,,,0701,1725,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:03017,DENVER INTERNATIONAL AIRPORT CO US,1650.2,39.8328,-104.6575,1983-02-07 09:00,SAO,,4.97,||FG:45,9,-12.7,,,2,-16.6,73,0,000,,,,,,,29.83,,,,,,,,,,0701,1725,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:03017,DENVER INTERNATIONAL AIRPORT CO US,1650.2,39.8328,-104.6575,1983-02-07 11:00,SAO,,1.99,||FG:45,20,-6.6,,,11,-11.6,68,0,000,,,6,+0.01,,,29.81,,,,,,,,,,0701,1725,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:03017,DENVER INTERNATIONAL AIRPORT CO US,1650.2,39.8328,-104.6575,1983-02-07 14:00,SAO,,0.99,||FG:45,21,-6.0,,,17,-8.2,85,17,320,,,,,,,29.75,,,,,,,,,,0701,1725,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:03017,DENVER INTERNATIONAL AIRPORT CO US,1650.2,39.8328,-104.6575,1983-02-07 17:00,SAO,,0.75,||BLSN:38,20,-6.6,,,19,-7.1,96,11,310,,,3,-0.02,,,29.79,,,,,,,,,,0700,1726,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:03017,DENVER INTERNATIONAL AIRPORT CO US,1650.2,39.8328,-104.6575,1983-02-08 07:00,SAO,,29.83,,18,-7.7,,,13,-10.5,81,0,000,,,,,,,29.87,,,,,,,,,,0700,1726,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:03017,DENVER INTERNATIONAL AIRPORT CO US,1650.2,39.8328,-104.6575,1983-02-08 09:00,SAO,,29.83,,19,-7.1,,,14,-9.9,81,0,000,,,,,,,29.85,,,,,,,,,,0700,1726,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:03017,DENVER INTERNATIONAL AIRPORT CO US,1650.2,39.8328,-104.6575,1983-02-08 11:00,SAO,,29.83,,24,-4.3,,,16,-8.8,71,6,190,,,6,+0.02,,,29.83,,,,,,,,,,0700,1726,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:03017,DENVER INTERNATIONAL AIRPORT CO US,1650.2,39.8328,-104.6575,1983-02-08 14:00,SAO,,29.83,,28,-2.1,,,21,-6.0,75,11,350,,,,,,,29.75,,,,,,,,,,0700,1726,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:03017,DENVER INTERNATIONAL AIRPORT CO US,1650.2,39.8328,-104.6575,1983-02-08 17:00,SAO,,7.95,,24,-4.3,,,19,-7.1,81,9,330,,,3,-0.02,,,29.79,,,,,,,,,,0659,1728,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:03017,DENVER INTERNATIONAL AIRPORT CO US,1650.2,39.8328,-104.6575,1983-02-09 07:00,SAO,,11.93,,20,-6.6,,,19,-7.1,96,7,020,,,,,,,29.93,,,,,,,,,,0659,1728,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:03017,DENVER INTERNATIONAL AIRPORT CO US,1650.2,39.8328,-104.6575,1983-02-09 09:00,SAO,,0.75,||FG:45,23,-4.9,,,20,-6.6,88,10,010,,,,,,,29.93,,,,,,,,,,0659,1728,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:03017,DENVER INTERNATIONAL AIRPORT CO US,1650.2,39.8328,-104.6575,1983-02-28 09:00,SAO,,1.99,||FG:45,25,-3.8,,,24,-4.3,96,0,000,,,,,,,29.93,,,,,,,,,,0634,1749,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:03017,DENVER INTERNATIONAL AIRPORT CO US,1650.2,39.8328,-104.6575,1983-02-28 11:00,SAO,,2.98,||FG:45,29,-1.6,,,23,-4.9,78,4,350,,,0,-0.00,,,29.91,,,,,,,,,,0634,1749,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
